,userId,group,orderId,revenue,date
785,1.2071743011223548e+19,B,1.29941738365694e+19,384,16/4/2019
786,1.2071743011223548e+19,B,1.29941738365694e+19,86,16/4/2019
787,1.2071743011223548e+19,B,1.29941738365694e+19,249,16/4/2019
788,1.2071743011223548e+19,B,1.29941738365694e+19,529,16/4/2019
789,1.8424760422740216e+19,A,4.5557585193418394e+18,999,16/4/2019
790,1.8424760422740216e+19,A,4.5557585193418394e+18,999,16/4/2019
791,4.882586604603682e+18,A,5.757818739898937e+18,242,16/4/2019
792,4.882586604603682e+18,A,5.757818739898937e+18,839,16/4/2019
793,4.882586604603682e+18,A,5.757818739898937e+18,1564,16/4/2019
794,9.60927066246074e+18,B,1.544011488400982e+19,449,16/4/2019
795,9.60927066246074e+18,B,1.544011488400982e+19,620,16/4/2019
796,2.660577731719121e+18,B,4.2916400328383857e+18,69,16/4/2019
797,2.660577731719121e+18,B,4.2916400328383857e+18,103,16/4/2019
798,2.660577731719121e+18,B,4.2916400328383857e+18,52,16/4/2019
799,2.660577731719121e+18,B,4.2916400328383857e+18,49,16/4/2019
800,3.023382319728092e+18,A,9.849528833466612e+18,3725,16/4/2019
801,1.0450516908742437e+19,B,1.747105690944346e+19,234416,16/4/2019
802,1.0450516908742437e+19,B,1.747105690944346e+19,234416,16/4/2019
803,1.5492931649453867e+19,B,3.1241911941309286e+18,111,16/4/2019
804,1.5492931649453867e+19,B,3.1241911941309286e+18,188,16/4/2019
805,1.58700704380875e+19,A,7.737027688703255e+18,399,16/4/2019
806,1.090379118516271e+19,A,9.57937600000903e+18,3999,16/4/2019
807,1.4670897754836826e+19,B,1.7985408054846657e+19,99,16/4/2019
808,1.4670897754836826e+19,B,1.7985408054846657e+19,99,16/4/2019
809,1.239820982026362e+19,B,8.254275704422544e+18,621,16/4/2019
810,1.239820982026362e+19,B,8.254275704422544e+18,1264,16/4/2019
811,1.239820982026362e+19,B,8.254275704422544e+18,39,16/4/2019
812,9.154905132413539e+18,A,1.7252323583869241e+19,5475,16/4/2019
813,9.154905132413539e+18,A,1.7252323583869241e+19,5475,16/4/2019
814,9.154905132413539e+18,A,1.7252323583869241e+19,55,16/4/2019
815,9.154905132413539e+18,A,1.7252323583869241e+19,55,16/4/2019
816,1.6034993364336586e+18,B,7.132877491452691e+18,419,16/4/2019
817,2.906089055928855e+18,B,7.517207722325993e+18,608,16/4/2019
818,1.775018058211098e+19,B,1.2627938910291868e+19,368,16/4/2019
819,1.7819933928125196e+19,A,3.471724702127726e+18,1799,16/4/2019
820,1.4144578254635297e+19,B,2.060553780726944e+18,399,16/4/2019
821,1.4144578254635297e+19,B,2.060553780726944e+18,449,16/4/2019
822,1.4144578254635297e+19,B,2.060553780726944e+18,660,16/4/2019
823,5.625862210988968e+18,B,9.293857806753853e+18,540,15/4/2019
824,5.625862210988968e+18,B,9.293857806753853e+18,540,15/4/2019
825,1.3345851673788029e+19,B,4.306014967946429e+18,999,15/4/2019
826,2.886810392743886e+17,A,8.282643975723469e+18,862,15/4/2019
827,2.9133757361535334e+18,A,1.4573828059210656e+19,649,15/4/2019
828,2.9133757361535334e+18,A,1.4573828059210656e+19,599,15/4/2019
829,1.0430132254268156e+19,A,3.6018730145313633e+18,577,15/4/2019
830,1.0430132254268156e+19,A,3.6018730145313633e+18,577,15/4/2019
831,1.0430132254268156e+19,A,1.746590806161335e+19,229,15/4/2019
832,1.0924856211810404e+19,A,3.160815453414429e+18,1228,15/4/2019
833,9.525052686284768e+17,B,1.4470233848121174e+19,1489,15/4/2019
834,1.0801463844298584e+19,A,1.2930277026009453e+19,299,15/4/2019
835,1.0801463844298584e+19,A,1.2930277026009453e+19,299,15/4/2019
836,2.374280899091341e+17,B,2.3205847549027645e+18,487,15/4/2019
837,2.374280899091341e+17,B,2.3205847549027645e+18,389,15/4/2019
838,1.3939335283269622e+19,B,4.124397408022009e+18,6499,15/4/2019
839,1.3867986184701133e+19,B,8.252544466005322e+18,862,15/4/2019
840,1.3867986184701133e+19,B,8.252544466005322e+18,599,15/4/2019
841,1.3867986184701133e+19,B,4.563168395542653e+18,562,15/4/2019
842,1.3867986184701133e+19,B,8.252544466005322e+18,314,15/4/2019
843,1.3867986184701133e+19,B,8.252544466005322e+18,967,15/4/2019
844,1.3867986184701133e+19,B,8.252544466005322e+18,562,15/4/2019
845,1.3867986184701133e+19,B,8.252544466005322e+18,562,15/4/2019
846,6.087552097299345e+18,B,1.6239697315446608e+19,1399,15/4/2019
847,6.087552097299345e+18,B,1.6239697315446608e+19,1399,15/4/2019
848,1.5905904701673284e+19,B,2.9864507037335875e+18,879,15/4/2019
849,1.4904728619411243e+19,A,1.3574114508248187e+19,315,15/4/2019
850,8.121797725646499e+18,B,1.2503810843588024e+19,577,15/4/2019
851,8.121797725646499e+18,B,1.2503810843588024e+19,44900,15/4/2019
852,8.121797725646499e+18,B,1.2503810843588024e+19,2425,15/4/2019
853,8.121797725646499e+18,B,1.2503810843588024e+19,191,15/4/2019
854,8.121797725646499e+18,B,1.2503810843588024e+19,97,15/4/2019
855,8.121797725646499e+18,B,1.2503810843588024e+19,326,15/4/2019
856,1.7244753509304367e+19,A,1.2235627599889408e+18,63,15/4/2019
857,1.0105963251158188e+19,A,1.1652043158251024e+19,199,15/4/2019
858,7.570728723368928e+17,A,1.8831718736197868e+18,429,15/4/2019
859,1.290358129307306e+19,A,6.209871005802839e+18,6499,15/4/2019
860,4.843339961945799e+18,A,1.5329803826971277e+19,3296,15/4/2019
861,4.843339961945799e+18,A,9.111236118614886e+18,2788,15/4/2019
862,4.843339961945799e+18,A,1.7825770482426876e+19,6704,15/4/2019
863,4.843339961945799e+18,A,1.4490922076762528e+19,11152,15/4/2019
864,1.2550544794444784e+19,B,3.030487212395727e+18,652,15/4/2019
865,1.2550544794444784e+19,B,3.030487212395727e+18,89,15/4/2019
866,1.2550544794444784e+19,B,3.030487212395727e+18,434,15/4/2019
867,1.2550544794444784e+19,B,3.030487212395727e+18,862,15/4/2019
868,1.2550544794444784e+19,B,3.030487212395727e+18,29,15/4/2019
869,1.2550544794444784e+19,B,3.030487212395727e+18,299,15/4/2019
870,1.3448100654281908e+19,A,5.091815120614536e+18,1769,15/4/2019
871,1.252572253761154e+19,A,3.207425833676856e+18,449,15/4/2019
872,1.0553530281433227e+19,A,9.076595005289495e+17,4284,15/4/2019
873,1.0553530281433227e+19,A,9.076595005289495e+17,4284,15/4/2019
874,1.0451973314520859e+19,B,1.2280249236119398e+19,1012,15/4/2019
875,1.0451973314520859e+19,B,1.2280249236119398e+19,247,15/4/2019
876,1.0451973314520859e+19,B,1.2280249236119398e+19,104,15/4/2019
877,1.0451973314520859e+19,B,1.2280249236119398e+19,104,15/4/2019
878,1.0451973314520859e+19,B,1.2280249236119398e+19,1012,15/4/2019
879,1.0451973314520859e+19,B,1.2280249236119398e+19,247,15/4/2019
880,3.492430954682019e+17,B,3.982254205558428e+18,2999,15/4/2019
881,3.492430954682019e+17,B,3.982254205558428e+18,271,15/4/2019
882,3.492430954682019e+17,B,3.982254205558428e+18,2999,15/4/2019
883,3.492430954682019e+17,B,3.982254205558428e+18,271,15/4/2019
884,3.492430954682019e+17,B,3.982254205558428e+18,1986,15/4/2019
885,3.492430954682019e+17,B,3.982254205558428e+18,1986,15/4/2019
886,1.619797370070396e+19,B,1.7887998163835208e+19,2499,15/4/2019
887,1.619797370070396e+19,B,1.7887998163835208e+19,2499,15/4/2019
888,1.7437856976212244e+19,A,5.462895610082815e+18,82,15/4/2019
889,1.7437856976212244e+19,A,5.462895610082815e+18,556,15/4/2019
890,1.7437856976212244e+19,A,5.462895610082815e+18,187,15/4/2019
891,1.7437856976212244e+19,A,5.462895610082815e+18,82,15/4/2019
892,1.7437856976212244e+19,A,5.462895610082815e+18,129,15/4/2019
893,1.7437856976212244e+19,A,5.462895610082815e+18,208,15/4/2019
894,1.7437856976212244e+19,A,5.462895610082815e+18,199,15/4/2019
895,1.7437856976212244e+19,A,5.462895610082815e+18,2677,15/4/2019
896,1.7437856976212244e+19,A,5.462895610082815e+18,622,15/4/2019
897,1.7437856976212244e+19,A,5.462895610082815e+18,129,15/4/2019
898,1.7437856976212244e+19,A,5.462895610082815e+18,556,15/4/2019
899,1.7437856976212244e+19,A,5.462895610082815e+18,208,15/4/2019
900,1.7437856976212244e+19,A,5.462895610082815e+18,2677,15/4/2019
901,1.7437856976212244e+19,A,5.462895610082815e+18,187,15/4/2019
902,1.7437856976212244e+19,A,5.462895610082815e+18,622,15/4/2019
903,1.7437856976212244e+19,A,5.462895610082815e+18,199,15/4/2019
904,1.276581200829856e+19,A,2.4679054536323625e+18,269,15/4/2019
905,1.8115390296047129e+19,A,7.153482944585991e+18,2704,15/4/2019
906,6.479862986250747e+18,B,5.108483142615112e+18,434,15/4/2019
907,8.126353311654989e+18,A,1.306965673293294e+19,629,15/4/2019
908,8.126353311654989e+18,A,1.306965673293294e+19,629,15/4/2019
909,8.126353311654989e+18,A,1.306965673293294e+19,517,15/4/2019
910,6.419859319949976e+18,B,1.0368931106295183e+19,329,15/4/2019
911,6.419859319949976e+18,B,1.0368931106295183e+19,399,15/4/2019
912,6.419859319949976e+18,B,1.0368931106295183e+19,329,15/4/2019
913,6.419859319949976e+18,B,1.0368931106295183e+19,399,15/4/2019
914,6.419859319949976e+18,B,1.0368931106295183e+19,236,15/4/2019
915,6.419859319949976e+18,B,1.0368931106295183e+19,229,15/4/2019
916,6.419859319949976e+18,B,1.0368931106295183e+19,119,15/4/2019
917,6.419859319949976e+18,B,1.0368931106295183e+19,189,15/4/2019
918,6.419859319949976e+18,B,1.0368931106295183e+19,189,15/4/2019
919,6.419859319949976e+18,B,1.0368931106295183e+19,229,15/4/2019
920,6.419859319949976e+18,B,1.0368931106295183e+19,119,15/4/2019
921,6.419859319949976e+18,B,1.0368931106295183e+19,236,15/4/2019
922,1.0978124509880516e+18,A,4.891385832364021e+18,4500,15/4/2019
923,1.0978124509880516e+18,A,4.891385832364021e+18,4500,15/4/2019
924,1.6554705650424633e+19,A,6.898601425325875e+18,255,15/4/2019
925,7.560704347483747e+18,A,7.956472412748646e+18,116,15/4/2019
926,7.560704347483747e+18,A,7.956472412748646e+18,700,15/4/2019
927,6.970533118682279e+18,B,4.507188980977963e+18,399,15/4/2019
928,1.7824838286473648e+19,B,1.166636285729374e+19,1849,15/4/2019
929,1.7824838286473648e+19,B,1.166636285729374e+19,4049,15/4/2019
930,5.99647895070287e+18,B,1.5933842999980708e+19,1099,15/4/2019
931,5.99647895070287e+18,B,1.5933842999980708e+19,189,15/4/2019
932,3.039565779633093e+18,B,1.7453222536678371e+19,719,15/4/2019
933,3.039565779633093e+18,B,1.7453222536678371e+19,2716,15/4/2019
934,3.039565779633093e+18,B,1.7453222536678371e+19,1279,15/4/2019
935,3.039565779633093e+18,B,1.7453222536678371e+19,5564,15/4/2019
936,1.6180110696630213e+19,B,2.2301766176183237e+18,2068,15/4/2019
937,1.6180110696630213e+19,B,2.2301766176183237e+18,2068,15/4/2019
938,6.416333053623594e+18,B,7.915425318935395e+18,1859,15/4/2019
939,6.416333053623594e+18,B,7.915425318935395e+18,8368,15/4/2019
940,1.8161279627882303e+19,B,1.512044644699154e+19,9072,15/4/2019
941,5.295789164427995e+18,B,5.57651027044277e+18,42229,15/4/2019
942,5.295789164427995e+18,B,5.57651027044277e+18,42229,15/4/2019
943,8.64633738421852e+18,B,1.186984099877056e+19,729,15/4/2019
944,8.64633738421852e+18,B,1.186984099877056e+19,556,15/4/2019
945,8.64633738421852e+18,B,8.62999646191798e+18,556,15/4/2019
946,8.64633738421852e+18,B,1.186984099877056e+19,729,15/4/2019
947,8.64633738421852e+18,B,1.186984099877056e+19,556,15/4/2019
948,8.64633738421852e+18,B,8.62999646191798e+18,729,15/4/2019
949,1.7615097719059755e+19,A,8.176516196790648e+17,1399,15/4/2019
950,5.5030382579139e+18,B,7.5627494825415e+18,1836,15/4/2019
951,1.7273976169171433e+19,B,2.4890474504327107e+18,1708,15/4/2019
952,1.67788265033858e+19,B,4.191937887020891e+18,176,15/4/2019
953,1.67788265033858e+19,B,4.191937887020891e+18,589,15/4/2019
954,1.67788265033858e+19,B,4.191937887020891e+18,399,15/4/2019
955,1.67788265033858e+19,B,4.191937887020891e+18,29,15/4/2019
956,1.67788265033858e+19,B,4.191937887020891e+18,229,15/4/2019
957,1.67788265033858e+19,B,4.191937887020891e+18,139,15/4/2019
958,1.0267462927526648e+19,B,5.051684585241113e+18,699,15/4/2019
959,1.0267462927526648e+19,B,5.051684585241113e+18,2199,15/4/2019
960,1.0267462927526648e+19,B,5.051684585241113e+18,799,15/4/2019
961,1.0267462927526648e+19,B,5.051684585241113e+18,63,15/4/2019
962,5.388831384083024e+18,A,8.535858790289552e+18,120,15/4/2019
963,2.8199290777977134e+18,B,1.0374760242855682e+19,2099,15/4/2019
964,3.108790121020728e+18,B,1.4103720356621714e+18,5220,15/4/2019
965,3.108790121020728e+18,B,1.4103720356621714e+18,25164,15/4/2019
966,1.431246240786848e+19,A,6.156802873420616e+18,89,15/4/2019
967,1.6965536780446884e+19,B,1.3037575512070482e+19,11600,15/4/2019
968,1.6965536780446884e+19,B,1.3037575512070482e+19,2900,15/4/2019
969,1.3612187590829509e+19,B,1.4740948283006972e+19,1066,15/4/2019
970,1.2066043293012496e+17,B,4.922208909064885e+18,127,15/4/2019
971,1.2066043293012496e+17,B,4.922208909064885e+18,247,15/4/2019
972,1.2066043293012496e+17,B,4.922208909064885e+18,247,15/4/2019
973,1.2066043293012496e+17,B,4.922208909064885e+18,142,15/4/2019
974,1.2066043293012496e+17,B,4.922208909064885e+18,142,15/4/2019
975,1.2066043293012496e+17,B,4.922208909064885e+18,127,15/4/2019
976,2.408501539330907e+18,B,2.908769184197856e+18,86,15/4/2019
977,2.408501539330907e+18,B,2.908769184197856e+18,359,15/4/2019
978,2.408501539330907e+18,B,2.908769184197856e+18,315,15/4/2019
979,2.408501539330907e+18,B,2.908769184197856e+18,1764,15/4/2019
980,2.408501539330907e+18,B,2.908769184197856e+18,1516,15/4/2019
981,2.408501539330907e+18,B,2.908769184197856e+18,242,15/4/2019
982,2.408501539330907e+18,B,2.908769184197856e+18,467,15/4/2019
983,2.408501539330907e+18,B,2.908769184197856e+18,242,15/4/2019
984,2.408501539330907e+18,B,2.908769184197856e+18,1584,15/4/2019
985,4.752373650799926e+18,B,1.5138188314731946e+19,5036,15/4/2019
986,4.752373650799926e+18,B,1.5138188314731946e+19,7996,15/4/2019
987,5.14842538548132e+18,B,1.2695838154565753e+19,1119,15/4/2019
988,1.8348827188637377e+19,B,1.162498419576692e+19,3564,15/4/2019
989,1.8348827188637377e+19,B,1.162498419576692e+19,3564,15/4/2019
990,7.122746407994784e+18,B,1.6661846657619722e+19,869,14/4/2019
991,1.6952521204890288e+19,B,1.1854990073159377e+19,891,14/4/2019
992,1.6952521204890288e+19,B,1.1854990073159377e+19,891,14/4/2019
993,1.6952521204890288e+19,B,1.1854990073159377e+19,127,14/4/2019
994,1.6952521204890288e+19,B,1.1854990073159377e+19,69,14/4/2019
995,1.6952521204890288e+19,B,1.1854990073159377e+19,149,14/4/2019
996,1.6952521204890288e+19,B,1.1854990073159377e+19,69,14/4/2019
997,1.6952521204890288e+19,B,1.1854990073159377e+19,149,14/4/2019
998,1.6952521204890288e+19,B,1.1854990073159377e+19,127,14/4/2019
999,9.919370294614012e+18,B,1.4190397373861738e+19,3375,14/4/2019
1000,9.919370294614012e+18,B,1.4190397373861738e+19,339,14/4/2019
1001,9.919370294614012e+18,B,1.4190397373861738e+19,228,14/4/2019
1002,1.6512499545302696e+19,A,1.299239602041597e+19,2624,14/4/2019
1003,1.6512499545302696e+19,A,1.299239602041597e+19,224,14/4/2019
1004,1.6512499545302696e+19,A,1.299239602041597e+19,99,14/4/2019
1005,1.7247619588321667e+19,A,1.1877350135567923e+19,322,14/4/2019
1006,1.7247619588321667e+19,A,1.1877350135567923e+19,322,14/4/2019
1007,1.7247619588321667e+19,A,1.1877350135567923e+19,322,14/4/2019
1008,9.673097551944536e+18,B,4.156465778790505e+18,2696,14/4/2019
1009,9.673097551944536e+18,B,4.156465778790505e+18,1162,14/4/2019
1010,9.673097551944536e+18,B,4.156465778790505e+18,3224,14/4/2019
1011,2.833727316827709e+18,B,7.296791826409953e+18,179,14/4/2019
1012,5.972963364090445e+18,B,1.3496415811020368e+19,499,14/4/2019
1013,5.972963364090445e+18,B,1.3496415811020368e+19,499,14/4/2019
1014,1.075815432821037e+19,B,5.16283762579675e+18,499,14/4/2019
1015,1.075815432821037e+19,B,5.16283762579675e+18,796,14/4/2019
1016,1.075815432821037e+19,B,5.16283762579675e+18,44,14/4/2019
1017,1.075815432821037e+19,B,5.16283762579675e+18,169,14/4/2019
1018,1.075815432821037e+19,B,5.16283762579675e+18,436,14/4/2019
1019,1.075815432821037e+19,B,5.16283762579675e+18,139,14/4/2019
1020,1.075815432821037e+19,B,5.16283762579675e+18,2699,14/4/2019
1021,1.075815432821037e+19,B,5.16283762579675e+18,2699,14/4/2019
1022,1.075815432821037e+19,B,5.16283762579675e+18,436,14/4/2019
1023,1.075815432821037e+19,B,5.16283762579675e+18,796,14/4/2019
1024,1.075815432821037e+19,B,5.16283762579675e+18,232,14/4/2019
1025,1.075815432821037e+19,B,5.16283762579675e+18,59,14/4/2019
1026,1.075815432821037e+19,B,5.16283762579675e+18,59,14/4/2019
1027,1.075815432821037e+19,B,5.16283762579675e+18,49,14/4/2019
1028,1.075815432821037e+19,B,5.16283762579675e+18,1460,14/4/2019
1029,1.075815432821037e+19,B,5.16283762579675e+18,232,14/4/2019
1030,1.075815432821037e+19,B,5.16283762579675e+18,49,14/4/2019
1031,1.075815432821037e+19,B,5.16283762579675e+18,499,14/4/2019
1032,1.075815432821037e+19,B,5.16283762579675e+18,169,14/4/2019
1033,1.075815432821037e+19,B,5.16283762579675e+18,139,14/4/2019
1034,1.075815432821037e+19,B,5.16283762579675e+18,1460,14/4/2019
1035,1.075815432821037e+19,B,5.16283762579675e+18,44,14/4/2019
1036,7.883391341815754e+18,A,4.663638634643693e+18,9938,14/4/2019
1037,7.883391341815754e+18,A,4.663638634643693e+18,9938,14/4/2019
1038,1.057170785718145e+19,B,1.5412036123007962e+18,702,14/4/2019
1039,1.057170785718145e+19,B,1.5412036123007962e+18,2620,14/4/2019
1040,1.057170785718145e+19,B,1.5412036123007962e+18,2996,14/4/2019
1041,1.0251542071242048e+18,A,7.909901558983287e+18,1289,14/4/2019
1042,1.0251542071242048e+18,A,7.909901558983287e+18,1289,14/4/2019
1043,9.33432300567376e+18,A,7.549832684575432e+18,169,14/4/2019
1044,9.33432300567376e+18,A,7.549832684575432e+18,169,14/4/2019
1045,9.33432300567376e+18,A,5.445615054925121e+18,464,14/4/2019
1046,9.33432300567376e+18,A,9.191034176978288e+18,464,14/4/2019
1047,9.33432300567376e+18,A,5.445615054925121e+18,464,14/4/2019
1048,1.6986623300408697e+19,A,5.462751823391088e+18,1499,14/4/2019
1049,1.4278218683751672e+19,A,1.7414899937835274e+19,2499,14/4/2019
1050,1.4278218683751672e+19,A,1.7414899937835274e+19,4699,14/4/2019
1051,1.4278218683751672e+19,A,1.7414899937835274e+19,799,14/4/2019
1052,1.4278218683751672e+19,A,1.7414899937835274e+19,1769,14/4/2019
1053,1.3884814679646329e+19,B,4.850720707603686e+18,764,14/4/2019
1054,7.716605132107287e+18,B,1.82083215217184e+19,836,14/4/2019
1055,3.716798940241864e+18,A,1.2638497477003832e+18,899,14/4/2019
1056,1.6554705650424633e+19,A,1.813149631943256e+19,255,14/4/2019
1057,1.6680527778693028e+19,A,9.444464943844487e+18,1599,14/4/2019
1058,4.4241349459105766e+18,A,4.563229636316925e+18,19900,14/4/2019
1059,5.013082313937114e+18,B,1.1172367587444677e+19,199,14/4/2019
1060,5.324982674694885e+18,B,5.682900409206584e+18,539,14/4/2019
1061,5.324982674694885e+18,B,5.682900409206584e+18,2476,14/4/2019
1062,5.324982674694885e+18,B,5.682900409206584e+18,4196,14/4/2019
1063,5.324982674694885e+18,B,5.682900409206584e+18,824,14/4/2019
1064,1.8006971533143083e+19,B,6.87672374337883e+18,574,14/4/2019
1065,1.8006971533143083e+19,B,6.87672374337883e+18,67,14/4/2019
1066,1.8006971533143083e+19,B,6.87672374337883e+18,139,14/4/2019
1067,7.146785018460341e+18,B,8.154761658420893e+18,2249,14/4/2019
1068,7.146785018460341e+18,B,8.154761658420893e+18,749,14/4/2019
1069,7.146785018460341e+18,B,8.154761658420893e+18,367,14/4/2019
1070,7.146785018460341e+18,B,8.154761658420893e+18,449,14/4/2019
1071,7.146785018460341e+18,B,8.154761658420893e+18,3149,14/4/2019
1072,7.146785018460341e+18,B,8.154761658420893e+18,449,14/4/2019
1073,7.146785018460341e+18,B,8.154761658420893e+18,749,14/4/2019
1074,7.146785018460341e+18,B,8.154761658420893e+18,476,14/4/2019
1075,7.146785018460341e+18,B,8.154761658420893e+18,2249,14/4/2019
1076,7.146785018460341e+18,B,8.154761658420893e+18,3149,14/4/2019
1077,7.146785018460341e+18,B,8.154761658420893e+18,489,14/4/2019
1078,7.146785018460341e+18,B,8.154761658420893e+18,322,14/4/2019
1079,7.146785018460341e+18,B,8.154761658420893e+18,322,14/4/2019
1080,7.146785018460341e+18,B,8.154761658420893e+18,476,14/4/2019
1081,7.146785018460341e+18,B,8.154761658420893e+18,209,14/4/2019
1082,7.146785018460341e+18,B,8.154761658420893e+18,489,14/4/2019
1083,7.146785018460341e+18,B,8.154761658420893e+18,367,14/4/2019
1084,7.146785018460341e+18,B,8.154761658420893e+18,209,14/4/2019
1085,7.146785018460341e+18,B,8.154761658420893e+18,74,14/4/2019
1086,7.146785018460341e+18,B,8.154761658420893e+18,74,14/4/2019
1087,1.72955036334753e+19,B,6.951609787150137e+18,359,14/4/2019
1088,1.72955036334753e+19,B,6.951609787150137e+18,584,14/4/2019
1089,1.72955036334753e+19,B,6.951609787150137e+18,206,14/4/2019
1090,1.72955036334753e+19,B,6.951609787150137e+18,799,14/4/2019
1091,1.7956843736207292e+19,B,1.4900855680414568e+19,2215,14/4/2019
1092,1.3112655957993275e+19,B,1.2530763518471324e+19,129,14/4/2019
1093,1.1264194356357288e+19,A,7.985787032442835e+18,24598,14/4/2019
1094,1.2397071796939912e+18,B,2.7893871467589356e+18,434,14/4/2019
1095,1.2397071796939912e+18,B,2.7893871467589356e+18,1799,14/4/2019
1096,1.114738659678008e+19,A,1.199839731797458e+19,620,14/4/2019
1097,3.9962622756576525e+17,B,7.69721227280851e+18,1599,14/4/2019
1098,7.115079143438596e+18,B,1.788515377554158e+19,599,14/4/2019
1099,1.6409770862262536e+19,A,9.910224516675133e+18,669,14/4/2019
1100,1.6409770862262536e+19,A,9.910224516675133e+18,669,14/4/2019
1101,1.6409770862262536e+19,A,9.910224516675133e+18,12900,14/4/2019
1102,1.6409770862262536e+19,A,9.910224516675133e+18,12900,14/4/2019
1103,1.6669454318155809e+19,A,9.70748077540634e+18,127,14/4/2019
1104,9.94930784636458e+18,B,1.7864506352168444e+19,109,13/4/2019
1105,9.94930784636458e+18,B,1.7864506352168444e+19,129,13/4/2019
1106,9.94930784636458e+18,B,1.7864506352168444e+19,129,13/4/2019
1107,9.94930784636458e+18,B,1.7864506352168444e+19,109,13/4/2019
1108,9.94930784636458e+18,B,1.7864506352168444e+19,109,13/4/2019
1109,9.94930784636458e+18,B,1.7864506352168444e+19,129,13/4/2019
1110,1.119400116599334e+19,A,5.943327891072306e+18,1599,13/4/2019
1111,1.0343266225909627e+19,B,8.645105632371168e+18,1529,13/4/2019
1112,7.725427654031064e+18,B,2.689266584409019e+18,3664,13/4/2019
1113,7.725427654031064e+18,B,2.689266584409019e+18,1100,13/4/2019
1114,7.725427654031064e+18,B,2.689266584409019e+18,99,13/4/2019
1115,1.351449249116719e+19,B,5.242842616138271e+18,1999,13/4/2019
1116,1.351449249116719e+19,B,5.242842616138271e+18,154,13/4/2019
1117,1.351449249116719e+19,B,5.242842616138271e+18,5900,13/4/2019
1118,1.351449249116719e+19,B,5.242842616138271e+18,1999,13/4/2019
1119,1.351449249116719e+19,B,5.242842616138271e+18,384,13/4/2019
1120,1.351449249116719e+19,B,5.242842616138271e+18,5900,13/4/2019
1121,1.351449249116719e+19,B,5.242842616138271e+18,384,13/4/2019
1122,1.351449249116719e+19,B,5.242842616138271e+18,154,13/4/2019
1123,9.283435240406012e+18,B,4.073831939883964e+18,562,13/4/2019
1124,9.283435240406012e+18,B,4.073831939883964e+18,1574,13/4/2019
1125,9.283435240406012e+18,B,4.073831939883964e+18,1159,13/4/2019
1126,9.10802394966221e+18,B,4.166739675814713e+18,7649,13/4/2019
1127,1.644045572033263e+18,A,5.96446072234788e+18,1316,13/4/2019
1128,1.0788506691606733e+19,B,8.825627592957984e+18,268,13/4/2019
1129,1.8056787468349432e+19,A,1.0947242722603729e+19,1584,13/4/2019
1130,1.8056787468349432e+19,A,1.0947242722603729e+19,1584,13/4/2019
1131,1.276790902591431e+19,B,1.2458941045605704e+19,239,13/4/2019
1132,1.2737980026350017e+19,B,1.3425089422916841e+19,1499,13/4/2019
1133,7.459419906636183e+18,B,1.4035925775963888e+19,239,13/4/2019
1134,1.2718676040843295e+19,B,1.650885441887648e+19,106000,13/4/2019
1135,1.6986623300408697e+19,A,4.4902355870321454e+18,1499,13/4/2019
1136,4.3290974989916913e+18,B,1.4982563467986307e+19,900,13/4/2019
1137,4.3290974989916913e+18,B,1.4982563467986307e+19,900,13/4/2019
1138,4.3290974989916913e+18,B,1.4982563467986307e+19,900,13/4/2019
1139,4.3290974989916913e+18,B,1.4982563467986307e+19,900,13/4/2019
1140,1.9118673999319624e+18,B,1.5856557308061852e+19,305,13/4/2019
1141,1.9118673999319624e+18,B,1.5856557308061852e+19,155,13/4/2019
1142,1.9118673999319624e+18,B,1.5856557308061852e+19,1180,13/4/2019
1143,1.1446929516869167e+19,B,1.4549388034795538e+19,399,13/4/2019
1144,1.583597796905268e+17,B,5.086635877701105e+18,4396,13/4/2019
1145,1.142811978569036e+19,A,6.487329547641348e+18,399,13/4/2019
1146,1.142811978569036e+19,A,6.487329547641348e+18,399,13/4/2019
1147,1.5211620637016437e+19,B,1.6638502116350337e+19,1119,13/4/2019
1148,1.5211620637016437e+19,B,1.6638502116350337e+19,1119,13/4/2019
1149,1.299427053170702e+19,A,6.858949755261508e+18,849,13/4/2019
1150,1.299427053170702e+19,A,6.858949755261508e+18,127,13/4/2019
1151,1.299427053170702e+19,A,6.858949755261508e+18,149,13/4/2019
1152,1.299427053170702e+19,A,6.858949755261508e+18,699,13/4/2019
1153,1.299427053170702e+19,A,6.858949755261508e+18,314,13/4/2019
1154,1.299427053170702e+19,A,6.858949755261508e+18,299,13/4/2019
1155,1.299427053170702e+19,A,6.858949755261508e+18,268,13/4/2019
1156,3.539876054276927e+17,B,1.5477743217732037e+19,18356,13/4/2019
1157,6.68850110049935e+17,B,8.704522045743477e+18,199,13/4/2019
1158,6.68850110049935e+17,B,8.704522045743477e+18,196,13/4/2019
1159,6.68850110049935e+17,B,8.704522045743477e+18,396,13/4/2019
1160,6.68850110049935e+17,B,8.704522045743477e+18,69,13/4/2019
1161,6.68850110049935e+17,B,8.704522045743477e+18,199,13/4/2019
1162,6.68850110049935e+17,B,8.704522045743477e+18,396,13/4/2019
1163,6.68850110049935e+17,B,8.704522045743477e+18,196,13/4/2019
1164,6.68850110049935e+17,B,8.704522045743477e+18,69,13/4/2019
1165,6.68850110049935e+17,B,8.704522045743477e+18,199,13/4/2019
1166,6.68850110049935e+17,B,8.704522045743477e+18,199,13/4/2019
1167,1.3716838847021203e+19,B,7.374526867904726e+18,3699,13/4/2019
