event_time,uid,event_name
2019-08-22 21:11:51.207000,108309471296,pageview
2019-08-22 21:11:51.207000,108309471296,pageview
2019-08-22 21:11:51.207000,108309471296,pageview
2019-08-22 21:11:51.207000,108309471296,pageview
2019-08-22 21:11:51.207000,108309471296,pageview
2019-08-22 21:14:08.410000,108309471296,chat_message
2019-08-22 21:14:08.410000,108309471296,chat_message
2019-08-22 21:14:08.410000,108309471296,chat_message
2019-08-22 21:14:08.410000,108309471296,chat_message
2019-08-22 21:14:08.410000,108309471296,chat_message
2019-08-22 21:14:08.410000,108309471296,chat_message
2019-08-22 21:14:06.420000,108309471296,success
2019-08-22 21:14:06.420000,108309471296,success
2019-08-22 21:14:06.420000,108309471296,success
2019-08-22 21:14:06.420000,108309471296,success
2019-08-22 21:14:06.420000,108309471296,success
2019-08-22 21:14:06.420000,108309471296,success
2019-08-22 21:11:20.763000,108309471296,pageview
2019-08-22 21:11:20.763000,108309471296,pageview
2019-08-22 21:11:20.763000,108309471296,pageview
2019-08-22 21:11:20.763000,108309471296,pageview
2019-08-22 21:11:20.763000,108309471296,pageview
2019-08-22 21:11:20.763000,108309471296,pageview
2019-08-22 21:13:23.078000,108309471296,chat_message
2019-08-22 21:13:23.078000,108309471296,chat_message
2019-08-22 21:13:23.078000,108309471296,chat_message
2019-08-22 21:13:23.078000,108309471296,chat_message
2019-08-22 21:13:23.078000,108309471296,chat_message
2019-08-22 21:13:23.078000,108309471296,chat_message
2019-08-22 21:13:32.667000,108309471296,pageview
2019-08-22 21:13:32.667000,108309471296,pageview
2019-08-22 21:13:32.667000,108309471296,pageview
2019-08-22 21:13:32.667000,108309471296,pageview
2019-08-22 21:13:32.667000,108309471296,pageview
2019-08-22 21:13:32.667000,108309471296,pageview
2019-08-22 21:14:55.289000,108309745680,pageview
2019-08-22 21:14:55.289000,108309745680,pageview
2019-08-22 21:14:55.289000,108309745680,pageview
2019-08-22 21:14:55.289000,108309745680,pageview
2019-08-22 21:14:55.289000,108309745680,pageview
2019-08-22 21:15:21.461000,108309745680,pageview
2019-08-22 21:15:21.461000,108309745680,pageview
2019-08-22 21:15:21.461000,108309745680,pageview
2019-08-22 21:15:21.461000,108309745680,pageview
2019-08-22 21:15:21.461000,108309745680,pageview
2019-08-22 21:15:32.583000,108309745680,success
2019-08-22 21:15:32.583000,108309745680,success
2019-08-22 21:15:32.583000,108309745680,success
2019-08-22 21:15:32.583000,108309745680,success
2019-08-22 21:15:32.583000,108309745680,success
2019-08-22 21:15:08.100000,108309745680,success
2019-08-22 21:15:08.100000,108309745680,success
2019-08-22 21:15:08.100000,108309745680,success
2019-08-22 21:15:08.100000,108309745680,success
2019-08-22 21:15:08.100000,108309745680,success
2019-08-22 21:16:28.556000,108309745680,chat_message
2019-08-22 21:16:28.556000,108309745680,chat_message
2019-08-22 21:16:28.556000,108309745680,chat_message
2019-08-22 21:16:28.556000,108309745680,chat_message
2019-08-22 21:16:28.556000,108309745680,chat_message
2019-08-22 21:15:38.213000,108309745680,chat_message
2019-08-22 21:15:38.213000,108309745680,chat_message
2019-08-22 21:15:38.213000,108309745680,chat_message
2019-08-22 21:15:38.213000,108309745680,chat_message
2019-08-22 21:15:38.213000,108309745680,chat_message
2019-08-22 21:14:23.626000,108309745680,success
2019-08-22 21:14:23.626000,108309745680,success
2019-08-22 21:14:23.626000,108309745680,success
2019-08-22 21:14:23.626000,108309745680,success
2019-08-22 21:14:23.626000,108309745680,success
2019-08-22 21:15:47.515000,108309745680,pageview
2019-08-22 21:15:47.515000,108309745680,pageview
2019-08-22 21:15:47.515000,108309745680,pageview
2019-08-22 21:15:47.515000,108309745680,pageview
2019-08-22 21:15:47.515000,108309745680,pageview
2019-08-22 21:16:13.360000,108309745680,pageview
2019-08-22 21:16:13.360000,108309745680,pageview
2019-08-22 21:16:13.360000,108309745680,pageview
2019-08-22 21:16:13.360000,108309745680,pageview
2019-08-22 21:16:13.360000,108309745680,pageview
2019-08-22 21:16:30.080000,108309745680,chat_message
2019-08-22 21:16:30.080000,108309745680,chat_message
2019-08-22 21:16:30.080000,108309745680,chat_message
2019-08-22 21:16:30.080000,108309745680,chat_message
2019-08-22 21:16:30.080000,108309745680,chat_message
2019-08-22 21:15:58.792000,108309745680,success
2019-08-22 21:15:58.792000,108309745680,success
2019-08-22 21:15:58.792000,108309745680,success
2019-08-22 21:15:58.792000,108309745680,success
2019-08-22 21:15:58.792000,108309745680,success
2019-08-22 21:14:24.976000,108309745680,chat_message
2019-08-22 21:14:24.976000,108309745680,chat_message
2019-08-22 21:14:24.976000,108309745680,chat_message
2019-08-22 21:14:24.976000,108309745680,chat_message
2019-08-22 21:14:24.976000,108309745680,chat_message
2019-08-22 21:16:35.807000,108309745680,chat_message
2019-08-22 21:16:35.807000,108309745680,chat_message
2019-08-22 21:16:35.807000,108309745680,chat_message
2019-08-22 21:16:35.807000,108309745680,chat_message
2019-08-22 21:16:35.807000,108309745680,chat_message
2019-08-22 21:15:36.501000,108309745680,chat_message
2019-08-22 21:15:36.501000,108309745680,chat_message
2019-08-22 21:15:36.501000,108309745680,chat_message
2019-08-22 21:15:36.501000,108309745680,chat_message
2019-08-22 21:15:36.501000,108309745680,chat_message
2019-08-22 21:14:10.613000,108309745680,pageview
2019-08-22 21:14:10.613000,108309745680,pageview
2019-08-22 21:14:10.613000,108309745680,pageview
2019-08-22 21:14:10.613000,108309745680,pageview
2019-08-22 21:14:10.613000,108309745680,pageview
2019-08-22 21:16:25.105000,108309745680,success
2019-08-22 21:16:25.105000,108309745680,success
2019-08-22 21:16:25.105000,108309745680,success
2019-08-22 21:16:25.105000,108309745680,success
2019-08-22 21:16:25.105000,108309745680,success
2019-08-22 21:14:38.735000,108309745680,pageview
2019-08-22 21:14:38.735000,108309745680,pageview
2019-08-22 21:14:38.735000,108309745680,pageview
2019-08-22 21:14:38.735000,108309745680,pageview
2019-08-22 21:14:38.735000,108309745680,pageview
2019-08-22 21:16:33.740000,108309745680,chat_message
2019-08-22 21:16:33.740000,108309745680,chat_message
2019-08-22 21:16:33.740000,108309745680,chat_message
2019-08-22 21:16:33.740000,108309745680,chat_message
2019-08-22 21:16:33.740000,108309745680,chat_message
2019-08-22 21:16:57.436000,108309981915,chat_message
2019-08-22 21:17:10.228000,108309981915,chat_message
2019-08-22 21:17:03.720000,108309981915,chat_message
2019-08-22 21:17:02.293000,108309981915,chat_message
2019-08-22 21:17:00.798000,108309981915,chat_message
2019-08-22 21:16:59.102000,108309981915,chat_message
2019-08-22 21:16:55.053000,108309981915,chat_message
2019-08-22 21:16:50.057000,108309981915,success
2019-08-22 21:16:38.000000,108309981915,pageview
2019-08-22 22:09:06.545000,108315094735,chat_message
2019-08-22 22:09:06.545000,108315094735,chat_message
2019-08-22 22:09:06.545000,108315094735,chat_message
2019-08-22 22:09:06.545000,108315094735,chat_message
2019-08-22 22:09:06.545000,108315094735,chat_message
2019-08-22 22:09:06.545000,108315094735,chat_message
2019-08-22 22:09:02.986000,108315094735,chat_message
2019-08-22 22:09:02.986000,108315094735,chat_message
2019-08-22 22:09:02.986000,108315094735,chat_message
2019-08-22 22:09:02.986000,108315094735,chat_message
2019-08-22 22:09:02.986000,108315094735,chat_message
2019-08-22 22:09:02.986000,108315094735,chat_message
2019-08-22 22:09:00.943000,108315094735,chat_message
2019-08-22 22:09:00.943000,108315094735,chat_message
2019-08-22 22:09:00.943000,108315094735,chat_message
2019-08-22 22:09:00.943000,108315094735,chat_message
2019-08-22 22:09:00.943000,108315094735,chat_message
2019-08-22 22:09:00.943000,108315094735,chat_message
2019-08-22 22:09:58.935000,108315094735,chat_message
2019-08-22 22:09:58.935000,108315094735,chat_message
2019-08-22 22:09:58.935000,108315094735,chat_message
2019-08-22 22:09:58.935000,108315094735,chat_message
2019-08-22 22:09:58.935000,108315094735,chat_message
2019-08-22 22:09:58.935000,108315094735,chat_message
2019-08-22 22:09:57.291000,108315094735,chat_message
2019-08-22 22:09:57.291000,108315094735,chat_message
2019-08-22 22:09:57.291000,108315094735,chat_message
2019-08-22 22:09:57.291000,108315094735,chat_message
2019-08-22 22:09:57.291000,108315094735,chat_message
2019-08-22 22:09:57.291000,108315094735,chat_message
2019-08-22 22:10:16.412000,108315094735,success
2019-08-22 22:10:16.412000,108315094735,success
2019-08-22 22:10:16.412000,108315094735,success
2019-08-22 22:10:16.412000,108315094735,success
2019-08-22 22:10:16.412000,108315094735,success
2019-08-22 22:10:16.412000,108315094735,success
2019-08-22 22:09:55.638000,108315094735,success
2019-08-22 22:09:55.638000,108315094735,success
2019-08-22 22:09:55.638000,108315094735,success
2019-08-22 22:09:55.638000,108315094735,success
2019-08-22 22:09:55.638000,108315094735,success
2019-08-22 22:09:55.638000,108315094735,success
2019-08-22 22:10:08.047000,108315094735,pageview
2019-08-22 22:10:08.047000,108315094735,pageview
2019-08-22 22:10:08.047000,108315094735,pageview
2019-08-22 22:10:08.047000,108315094735,pageview
2019-08-22 22:10:08.047000,108315094735,pageview
2019-08-22 22:10:08.047000,108315094735,pageview
2019-08-22 22:09:22.829000,108315094735,pageview
2019-08-22 22:09:22.829000,108315094735,pageview
2019-08-22 22:09:22.829000,108315094735,pageview
2019-08-22 22:09:22.829000,108315094735,pageview
2019-08-22 22:09:22.829000,108315094735,pageview
2019-08-22 22:09:22.829000,108315094735,pageview
2019-08-22 22:09:09.413000,108315094735,chat_message
2019-08-22 22:09:09.413000,108315094735,chat_message
2019-08-22 22:09:09.413000,108315094735,chat_message
2019-08-22 22:09:09.413000,108315094735,chat_message
2019-08-22 22:09:09.413000,108315094735,chat_message
2019-08-22 22:09:09.413000,108315094735,chat_message
2019-08-22 22:09:04.498000,108315094735,chat_message
2019-08-22 22:09:04.498000,108315094735,chat_message
2019-08-22 22:09:04.498000,108315094735,chat_message
2019-08-22 22:09:04.498000,108315094735,chat_message
2019-08-22 22:09:04.498000,108315094735,chat_message
2019-08-22 22:09:04.498000,108315094735,chat_message
2019-08-22 22:10:54.806000,108315339823,success
2019-08-22 22:10:54.806000,108315339823,success
2019-08-22 22:10:54.806000,108315339823,success
2019-08-22 22:10:54.806000,108315339823,success
2019-08-22 22:10:54.806000,108315339823,success
2019-08-22 22:13:03.224000,108315339823,chat_message
2019-08-22 22:13:03.224000,108315339823,chat_message
2019-08-22 22:13:03.224000,108315339823,chat_message
2019-08-22 22:13:03.224000,108315339823,chat_message
2019-08-22 22:13:03.224000,108315339823,chat_message
2019-08-22 22:12:56.881000,108315339823,chat_message
2019-08-22 22:12:56.881000,108315339823,chat_message
2019-08-22 22:12:56.881000,108315339823,chat_message
2019-08-22 22:12:56.881000,108315339823,chat_message
2019-08-22 22:12:56.881000,108315339823,chat_message
2019-08-22 22:12:54.972000,108315339823,chat_message
2019-08-22 22:12:54.972000,108315339823,chat_message
2019-08-22 22:12:54.972000,108315339823,chat_message
2019-08-22 22:12:54.972000,108315339823,chat_message
2019-08-22 22:12:54.972000,108315339823,chat_message
2019-08-22 22:12:51.705000,108315339823,success
2019-08-22 22:12:51.705000,108315339823,success
2019-08-22 22:12:51.705000,108315339823,success
2019-08-22 22:12:51.705000,108315339823,success
2019-08-22 22:12:51.705000,108315339823,success
2019-08-22 22:12:28.292000,108315339823,success
2019-08-22 22:12:28.292000,108315339823,success
2019-08-22 22:12:28.292000,108315339823,success
2019-08-22 22:12:28.292000,108315339823,success
2019-08-22 22:12:28.292000,108315339823,success
2019-08-22 22:13:01.755000,108315339823,chat_message
2019-08-22 22:13:01.755000,108315339823,chat_message
2019-08-22 22:13:01.755000,108315339823,chat_message
2019-08-22 22:13:01.755000,108315339823,chat_message
2019-08-22 22:13:01.755000,108315339823,chat_message
2019-08-22 22:12:17.535000,108315339823,pageview
2019-08-22 22:12:17.535000,108315339823,pageview
2019-08-22 22:12:17.535000,108315339823,pageview
2019-08-22 22:12:17.535000,108315339823,pageview
2019-08-22 22:12:17.535000,108315339823,pageview
2019-08-22 22:12:08.482000,108315339823,chat_message
2019-08-22 22:12:08.482000,108315339823,chat_message
2019-08-22 22:12:08.482000,108315339823,chat_message
2019-08-22 22:12:08.482000,108315339823,chat_message
2019-08-22 22:12:08.482000,108315339823,chat_message
2019-08-22 22:11:07.617000,108315339823,pageview
2019-08-22 22:11:07.617000,108315339823,pageview
2019-08-22 22:11:07.617000,108315339823,pageview
2019-08-22 22:11:07.617000,108315339823,pageview
2019-08-22 22:11:07.617000,108315339823,pageview
2019-08-22 22:10:56.725000,108315339823,chat_message
2019-08-22 22:10:56.725000,108315339823,chat_message
2019-08-22 22:10:56.725000,108315339823,chat_message
2019-08-22 22:10:56.725000,108315339823,chat_message
2019-08-22 22:10:56.725000,108315339823,chat_message
2019-08-22 22:13:26.525000,108315556526,chat_message
2019-08-22 22:13:05.355000,108315556526,pageview
2019-08-22 22:22:37.097000,108316272427,pageview
2019-08-22 22:22:37.097000,108316272427,pageview
2019-08-22 22:22:37.097000,108316272427,pageview
2019-08-22 22:22:37.097000,108316272427,pageview
2019-08-22 22:22:37.097000,108316272427,pageview
2019-08-22 22:23:46.425000,108316272427,pageview
2019-08-22 22:23:46.425000,108316272427,pageview
2019-08-22 22:23:46.425000,108316272427,pageview
2019-08-22 22:23:46.425000,108316272427,pageview
2019-08-22 22:23:46.425000,108316272427,pageview
2019-08-22 22:21:38.301000,108316272427,pageview
2019-08-22 22:21:38.301000,108316272427,pageview
2019-08-22 22:21:38.301000,108316272427,pageview
2019-08-22 22:21:38.301000,108316272427,pageview
2019-08-22 22:21:38.301000,108316272427,pageview
2019-08-22 22:23:34.384000,108316272427,success
2019-08-22 22:23:34.384000,108316272427,success
2019-08-22 22:23:34.384000,108316272427,success
2019-08-22 22:23:34.384000,108316272427,success
2019-08-22 22:23:34.384000,108316272427,success
2019-08-22 22:21:07.372000,108316272427,success
2019-08-22 22:21:07.372000,108316272427,success
2019-08-22 22:21:07.372000,108316272427,success
2019-08-22 22:21:07.372000,108316272427,success
2019-08-22 22:21:07.372000,108316272427,success
2019-08-22 22:24:41.968000,108316559332,pageview
2019-08-22 22:24:41.968000,108316559332,pageview
2019-08-22 22:24:41.968000,108316559332,pageview
2019-08-22 22:24:41.968000,108316559332,pageview
2019-08-22 22:24:41.968000,108316559332,pageview
2019-08-22 22:25:19.033000,108316559332,success
2019-08-22 22:25:19.033000,108316559332,success
2019-08-22 22:25:19.033000,108316559332,success
2019-08-22 22:25:19.033000,108316559332,success
2019-08-22 22:25:19.033000,108316559332,success
2019-08-22 22:25:32.860000,108316559332,pageview
2019-08-22 22:25:32.860000,108316559332,pageview
2019-08-22 22:25:32.860000,108316559332,pageview
2019-08-22 22:25:32.860000,108316559332,pageview
2019-08-22 22:25:32.860000,108316559332,pageview
2019-08-22 22:25:53.396000,108316559332,pageview
2019-08-22 22:25:53.396000,108316559332,pageview
2019-08-22 22:25:53.396000,108316559332,pageview
2019-08-22 22:25:53.396000,108316559332,pageview
2019-08-22 22:25:53.396000,108316559332,pageview
2019-08-22 22:25:42.960000,108316559332,success
2019-08-22 22:25:42.960000,108316559332,success
2019-08-22 22:25:42.960000,108316559332,success
2019-08-22 22:25:42.960000,108316559332,success
2019-08-22 22:25:42.960000,108316559332,success
2019-08-22 22:24:00.569000,108316559332,pageview
2019-08-22 22:24:00.569000,108316559332,pageview
2019-08-22 22:24:00.569000,108316559332,pageview
2019-08-22 22:24:00.569000,108316559332,pageview
2019-08-22 22:24:00.569000,108316559332,pageview
2019-08-22 22:36:39.380000,108317603706,success
2019-08-22 22:36:39.380000,108317603706,success
2019-08-22 22:36:39.380000,108317603706,success
2019-08-22 22:36:39.380000,108317603706,success
2019-08-22 22:36:39.380000,108317603706,success
2019-08-22 22:36:39.380000,108317603706,success
2019-08-22 22:34:45.494000,108317603706,chat_message
2019-08-22 22:34:45.494000,108317603706,chat_message
2019-08-22 22:34:45.494000,108317603706,chat_message
2019-08-22 22:34:45.494000,108317603706,chat_message
2019-08-22 22:34:45.494000,108317603706,chat_message
2019-08-22 22:34:45.494000,108317603706,chat_message
2019-08-22 22:34:43.777000,108317603706,success
2019-08-22 22:34:43.777000,108317603706,success
2019-08-22 22:34:43.777000,108317603706,success
2019-08-22 22:34:43.777000,108317603706,success
2019-08-22 22:34:43.777000,108317603706,success
2019-08-22 22:34:43.777000,108317603706,success
2019-08-22 22:35:55.832000,108317603706,success
2019-08-22 22:35:55.832000,108317603706,success
2019-08-22 22:35:55.832000,108317603706,success
2019-08-22 22:35:55.832000,108317603706,success
2019-08-22 22:35:55.832000,108317603706,success
2019-08-22 22:35:55.832000,108317603706,success
2019-08-22 22:35:27.217000,108317603706,chat_message
2019-08-22 22:35:27.217000,108317603706,chat_message
2019-08-22 22:35:27.217000,108317603706,chat_message
2019-08-22 22:35:27.217000,108317603706,chat_message
2019-08-22 22:35:27.217000,108317603706,chat_message
2019-08-22 22:35:27.217000,108317603706,chat_message
2019-08-22 22:36:16.430000,108317603706,success
2019-08-22 22:36:16.430000,108317603706,success
2019-08-22 22:36:16.430000,108317603706,success
2019-08-22 22:36:16.430000,108317603706,success
2019-08-22 22:36:16.430000,108317603706,success
2019-08-22 22:36:16.430000,108317603706,success
2019-08-22 22:37:11.547000,108317603706,success
2019-08-22 22:37:11.547000,108317603706,success
2019-08-22 22:37:11.547000,108317603706,success
2019-08-22 22:37:11.547000,108317603706,success
2019-08-22 22:37:11.547000,108317603706,success
2019-08-22 22:37:11.547000,108317603706,success
2019-08-22 22:37:13.053000,108317603706,chat_message
2019-08-22 22:37:13.053000,108317603706,chat_message
2019-08-22 22:37:13.053000,108317603706,chat_message
2019-08-22 22:37:13.053000,108317603706,chat_message
2019-08-22 22:37:13.053000,108317603706,chat_message
2019-08-22 22:37:13.053000,108317603706,chat_message
2019-08-22 22:37:28.722000,108317844505,success
2019-08-22 22:37:28.722000,108317844505,success
2019-08-22 22:37:28.722000,108317844505,success
2019-08-22 22:37:28.722000,108317844505,success
2019-08-22 22:37:28.722000,108317844505,success
2019-08-22 22:37:15.523000,108317844505,pageview
2019-08-22 22:37:15.523000,108317844505,pageview
2019-08-22 22:37:15.523000,108317844505,pageview
2019-08-22 22:37:15.523000,108317844505,pageview
2019-08-22 22:37:15.523000,108317844505,pageview
2019-08-22 22:39:13.287000,108317844505,success
2019-08-22 22:39:13.287000,108317844505,success
2019-08-22 22:39:13.287000,108317844505,success
2019-08-22 22:39:13.287000,108317844505,success
2019-08-22 22:39:13.287000,108317844505,success
2019-08-22 22:39:17.916000,108317844505,chat_message
2019-08-22 22:39:17.916000,108317844505,chat_message
2019-08-22 22:39:17.916000,108317844505,chat_message
2019-08-22 22:39:17.916000,108317844505,chat_message
2019-08-22 22:39:17.916000,108317844505,chat_message
2019-08-22 22:39:44.746000,108317844505,chat_message
2019-08-22 22:39:44.746000,108317844505,chat_message
2019-08-22 22:39:44.746000,108317844505,chat_message
2019-08-22 22:39:44.746000,108317844505,chat_message
2019-08-22 22:39:44.746000,108317844505,chat_message
2019-08-22 22:40:19.691000,108318069517,chat_message
2019-08-22 22:40:04.476000,108318069517,chat_message
2019-08-22 03:59:00.459000,96080880366,chat_message
2019-08-22 07:03:26.767000,96080880366,chat_message
2019-08-22 05:53:19.684000,96080880366,chat_message
2019-08-22 05:36:33.207000,96080880366,chat_message
2019-08-22 19:23:30.802000,101898444299,chat_message
2019-08-22 19:07:14.643000,101898444299,pageview
2019-08-22 19:12:49.193000,101898444299,chat_message
2019-08-22 19:12:56.464000,101898444299,chat_message
2019-08-22 19:13:23.453000,101898444299,chat_message
2019-08-22 04:14:32.338000,105227738505,chat_message
2019-08-22 04:14:14.264000,105227738505,pageview
2019-08-22 03:48:36.335000,105305279317,chat_message
2019-08-22 07:00:49.909000,105305279317,chat_message
2019-08-22 06:52:54.861000,105305279317,chat_message
2019-08-22 07:26:45.915000,105305279317,chat_message
2019-08-22 07:08:59.153000,105305279317,chat_message
2019-08-22 03:47:20.600000,105305279317,chat_message
2019-08-22 03:48:06.542000,105305279317,chat_message
2019-08-22 06:53:22.402000,105305279317,chat_message
2019-08-22 11:29:25.726000,105378497500,success
2019-08-22 06:29:47.955000,106037130162,pageview
2019-08-22 06:29:55.892000,106037130162,pageview
2019-08-22 06:35:02.586000,106037130162,pageview
2019-08-22 06:30:00.516000,106037130162,chat_message
2019-08-22 06:35:05.659000,106037130162,chat_message
2019-08-22 10:06:18.165000,107819332268,pageview
2019-08-22 10:09:40.809000,107819332268,chat_message
2019-08-22 13:17:14.936000,107968745846,chat_message
2019-08-22 04:04:09.351000,107968745846,chat_message
2019-08-22 01:56:06.018000,107968745846,chat_message
2019-08-22 02:00:52.933000,107968745846,chat_message
2019-08-22 03:48:37.657000,107968745846,chat_message
2019-08-22 13:17:37.469000,107968745846,pageview
2019-08-22 13:16:47.119000,107968745846,pageview
2019-08-22 13:34:37.714000,107968745846,chat_message
2019-08-22 03:39:55.495000,107968745846,chat_message
2019-08-22 04:02:34.861000,107968745846,chat_message
2019-08-22 01:55:56.511000,107968745846,chat_message
2019-08-22 02:00:49.167000,107968745846,chat_message
2019-08-22 04:15:21.772000,107968745846,chat_message
2019-08-22 13:34:43.299000,107968745846,chat_message
2019-08-22 08:46:00.316000,107977527869,chat_message
2019-08-22 03:31:25.473000,107977527869,pageview
2019-08-22 06:52:17.726000,107977527869,pageview
2019-08-22 03:31:44.069000,107977527869,chat_message
2019-08-22 23:55:00.610000,108054800563,chat_message
2019-08-22 23:55:00.610000,108054800563,chat_message
2019-08-22 23:49:29.165000,108054800563,pageview
2019-08-22 23:49:29.165000,108054800563,pageview
2019-08-22 04:07:49.381000,108073868788,pageview
2019-08-22 01:55:02.303000,108199554167,chat_message
2019-08-22 01:51:43.104000,108199554167,chat_message
2019-08-22 01:46:55.984000,108199554167,chat_message
2019-08-22 01:08:26.182000,108199554167,chat_message
2019-08-22 01:55:11.514000,108199554167,chat_message
2019-08-22 01:46:58.284000,108199554167,chat_message
2019-08-22 01:07:01.744000,108199554167,pageview
2019-08-22 03:24:39.418000,108214451844,pageview
2019-08-22 03:25:48.675000,108214451844,chat_message
2019-08-22 03:24:35.994000,108214451844,pageview
2019-08-22 03:26:08.382000,108214451844,pageview
2019-08-22 03:24:15.369000,108214451844,pageview
2019-08-22 03:24:46.352000,108214451844,pageview
2019-08-22 03:55:33.334000,108216723354,chat_message
2019-08-22 04:01:09.554000,108216723354,chat_message
2019-08-22 04:00:51.654000,108216723354,chat_message
2019-08-22 13:04:27.344000,108218065294,pageview
2019-08-22 12:06:03.853000,108218065294,chat_message
2019-08-22 04:12:35.011000,108218065294,pageview
2019-08-22 11:47:42.101000,108218065294,chat_message
2019-08-22 12:34:13.744000,108218065294,chat_message
2019-08-22 11:37:44.127000,108218065294,chat_message
2019-08-22 12:05:53.625000,108218065294,chat_message
2019-08-22 14:39:51.466000,108218065294,chat_message
2019-08-22 12:06:10.819000,108218065294,chat_message
2019-08-22 12:01:03.142000,108218065294,chat_message
2019-08-22 12:00:57.306000,108218065294,chat_message
2019-08-22 12:33:32.170000,108218065294,chat_message
2019-08-22 14:44:19.386000,108218065294,chat_message
2019-08-22 12:35:16.939000,108218065294,chat_message
2019-08-22 12:34:22.716000,108218065294,chat_message
2019-08-22 12:01:28.708000,108218065294,chat_message
2019-08-22 11:34:58.890000,108218065294,chat_message
2019-08-22 11:34:10.543000,108218065294,pageview
2019-08-22 04:20:49.437000,108218065294,pageview
2019-08-22 12:27:20.471000,108218065294,chat_message
2019-08-22 07:08:50.414000,108229156083,chat_message
2019-08-22 08:48:46.187000,108229156083,pageview
2019-08-22 08:48:38.451000,108229156083,pageview
2019-08-22 08:48:35.902000,108229156083,pageview
2019-08-22 08:50:41.231000,108229156083,pageview
2019-08-22 07:09:29.453000,108229156083,chat_message
2019-08-22 07:08:34.937000,108229156083,chat_message
2019-08-22 08:51:11.228000,108229156083,chat_message
2019-08-22 07:02:04.599000,108229156083,pageview
2019-08-22 07:15:21.507000,108229156083,chat_message
2019-08-22 07:08:04.736000,108229156083,chat_message
2019-08-22 07:07:02.108000,108229156083,chat_message
2019-08-22 07:17:24.515000,108229156083,pageview
2019-08-22 07:31:00.272000,108230908422,pageview
2019-08-22 12:59:47.115000,108230908422,chat_message
2019-08-22 13:02:10.950000,108230908422,pageview
2019-08-22 13:02:07.730000,108230908422,pageview
2019-08-22 12:24:44.879000,108230908422,chat_message
2019-08-22 07:52:11.817000,108230908422,pageview
2019-08-22 13:02:15.100000,108230908422,pageview
2019-08-22 07:54:32.524000,108230908422,pageview
2019-08-22 13:06:07.511000,108230908422,pageview
2019-08-22 07:30:02.414000,108230908422,pageview
2019-08-22 12:54:31.368000,108230908422,chat_message
2019-08-22 12:54:54.485000,108230908422,chat_message
2019-08-22 13:02:24.048000,108230908422,pageview
2019-08-22 12:35:53.628000,108230908422,chat_message
2019-08-22 12:53:34.255000,108230908422,chat_message
2019-08-22 08:16:12.577000,108233163486,pageview
2019-08-22 08:06:19.773000,108233163486,chat_message
2019-08-22 10:57:44.038000,108233163486,pageview
2019-08-22 13:18:35.077000,108233163486,pageview
2019-08-22 13:59:38.400000,108233163486,pageview
2019-08-22 11:00:18.638000,108233163486,pageview
2019-08-22 11:13:42.009000,108233163486,pageview
2019-08-22 11:05:14.957000,108233163486,pageview
2019-08-22 08:07:50.997000,108233163486,chat_message
2019-08-22 09:50:10.626000,108233163486,pageview
2019-08-22 13:33:31.038000,108233163486,pageview
2019-08-22 14:15:17.408000,108233163486,pageview
2019-08-22 14:15:26.961000,108233163486,pageview
2019-08-22 14:42:35.030000,108233163486,pageview
2019-08-22 08:44:48.984000,108233163486,pageview
2019-08-22 13:59:00.226000,108233163486,pageview
2019-08-22 14:57:50.529000,108233163486,pageview
2019-08-22 11:39:37.511000,108233163486,pageview
2019-08-22 08:05:31.438000,108233163486,pageview
2019-08-22 15:00:48.685000,108233163486,pageview
2019-08-22 12:56:08.350000,108233163486,pageview
2019-08-22 14:49:35.756000,108233163486,pageview
2019-08-22 12:05:59.346000,108233163486,pageview
2019-08-22 08:25:54.303000,108233163486,pageview
2019-08-22 08:23:08.505000,108233163486,pageview
2019-08-22 11:08:16.876000,108233163486,pageview
2019-08-22 08:33:14.394000,108233163486,pageview
2019-08-22 08:11:17.312000,108233483439,chat_message
2019-08-22 08:11:17.312000,108233483439,chat_message
2019-08-22 08:11:17.312000,108233483439,chat_message
2019-08-22 08:11:17.312000,108233483439,chat_message
2019-08-22 08:11:17.312000,108233483439,chat_message
2019-08-22 08:11:17.312000,108233483439,chat_message
2019-08-22 08:11:39.768000,108233483439,chat_message
2019-08-22 08:11:39.768000,108233483439,chat_message
2019-08-22 08:11:39.768000,108233483439,chat_message
2019-08-22 08:11:39.768000,108233483439,chat_message
2019-08-22 08:11:39.768000,108233483439,chat_message
2019-08-22 08:11:39.768000,108233483439,chat_message
2019-08-22 08:10:49.359000,108233483439,pageview
2019-08-22 08:10:49.359000,108233483439,pageview
2019-08-22 08:10:49.359000,108233483439,pageview
2019-08-22 08:10:49.359000,108233483439,pageview
2019-08-22 08:10:49.359000,108233483439,pageview
2019-08-22 08:10:49.359000,108233483439,pageview
2019-08-22 08:11:22.960000,108233483439,chat_message
2019-08-22 08:11:22.960000,108233483439,chat_message
2019-08-22 08:11:22.960000,108233483439,chat_message
2019-08-22 08:11:22.960000,108233483439,chat_message
2019-08-22 08:11:22.960000,108233483439,chat_message
2019-08-22 08:11:22.960000,108233483439,chat_message
2019-08-22 08:10:31.255000,108233483439,pageview
2019-08-22 08:10:31.255000,108233483439,pageview
2019-08-22 08:10:31.255000,108233483439,pageview
2019-08-22 08:10:31.255000,108233483439,pageview
2019-08-22 08:10:31.255000,108233483439,pageview
2019-08-22 08:10:31.255000,108233483439,pageview
2019-08-22 08:10:39.441000,108233483439,success
