bill_datetime,persons,restaurant_bill,tips,waiter_sex
2019-06-22 13:00:19,2,21.85,3.75,Female
2019-06-22 13:17:31,2,11.600000000000001,2.2,Male
2019-06-22 13:28:21,4,31.650000000000002,3.6500000000000004,Female
2019-06-22 13:45:30,2,25.700000000000003,2.7,Male
2019-06-22 14:02:38,2,11.55,2.5,Female
2019-06-22 14:21:01,4,25.75,2.5500000000000003,Male
2019-06-22 14:23:19,3,30.55,6.7,Male
2019-06-22 14:24:26,4,26.1,2.3000000000000003,Male
2019-06-22 15:05:29,2,25.700000000000003,2.45,Male
2019-06-22 15:26:44,3,28.950000000000003,3.95,Male
2019-06-22 15:43:12,2,28.05,5.300000000000001,Male
2019-06-22 15:49:57,4,20.3,3.2,Male
2019-06-22 16:08:42,2,16.55,2.85,Female
2019-06-22 16:35:20,2,24.1,5.2,Male
2019-06-22 16:53:14,1,7.75,1.2000000000000002,Female
2019-06-22 17:03:26,2,24.85,2.3000000000000003,Male
2019-06-22 17:19:21,2,15.75,4.05,Male
2019-06-22 17:21:46,2,17.400000000000002,3.7,Male
2019-06-22 18:11:48,2,23.6,4.9,Female
2019-06-22 18:48:55,2,14.5,2.95,Female
2019-06-22 18:56:11,2,20.150000000000002,2.15,Male
2019-06-22 19:04:36,2,14.75,2.5,Male
2019-06-22 19:20:20,2,20.85,3.7,Male
2019-06-22 19:51:26,2,24.75,2.5,Male
2019-06-22 20:24:20,2,22.200000000000003,4.05,Male
2019-06-22 20:47:14,3,22.05,4.0,Male
2019-06-22 20:51:21,2,16.0,4.1000000000000005,Male
2019-06-22 21:21:44,3,25.900000000000002,4.3,Male
2019-06-22 21:32:13,4,25.450000000000003,2.3000000000000003,Male
2019-06-22 21:45:31,1,7.9,1.1500000000000001,Female
2019-06-22 21:45:51,2,24.900000000000002,3.85,Female
2019-06-22 22:12:05,2,20.1,3.95,Male
2019-06-22 22:42:13,2,11.4,1.5,Male
2019-06-22 22:46:28,4,21.75,2.9000000000000004,Female
2019-06-22 23:31:56,4,40.35,3.7,Male
2019-06-22 23:39:58,3,39.150000000000006,5.9,Female
2019-06-22 23:48:11,4,20.05,3.25,Male
2019-06-29 00:10:50,3,40.050000000000004,6.050000000000001,Female
2019-06-29 00:32:34,2,23.400000000000002,5.0,Male
2019-06-29 01:04:47,3,39.400000000000006,5.95,Female
2019-06-29 02:17:57,2,35.6,1.35,Male
2019-06-29 06:42:13,2,23.700000000000003,4.0,Female
2019-06-29 07:27:41,2,11.850000000000001,1.9500000000000002,Female
2019-06-29 08:26:57,2,17.35,2.2,Male
2019-06-29 08:45:25,2,14.600000000000001,1.4000000000000001,Female
2019-06-29 09:24:47,2,15.15,3.1500000000000004,Female
2019-06-29 09:36:16,3,32.75,2.35,Male
2019-06-29 10:15:47,2,16.75,3.7,Male
2019-06-29 10:30:02,3,30.55,7.45,Female
2019-06-29 10:35:15,2,13.5,1.25,Male
2019-06-29 11:26:13,3,18.75,3.35,Male
2019-06-29 11:26:19,2,23.700000000000003,4.2,Female
2019-06-29 11:29:25,4,44.25,9.15,Male
2019-06-29 12:00:07,3,22.450000000000003,4.0,Male
2019-06-29 12:03:42,2,27.35,4.9,Male
2019-06-29 12:18:02,2,18.900000000000002,3.7,Male
2019-06-29 13:00:17,4,27.35,2.45,Male
2019-06-29 13:14:37,2,8.65,1.8,Male
2019-06-29 13:45:10,2,12.05,1.75,Male
2019-06-29 14:09:03,2,20.35,2.35,Male
2019-06-29 14:24:48,2,22.1,5.2,Male
2019-06-29 14:31:44,2,28.900000000000002,3.5500000000000003,Female
2019-06-29 15:15:09,2,11.05,1.55,Male
2019-06-29 15:47:05,2,24.700000000000003,3.5500000000000003,Female
2019-06-29 15:54:02,2,16.400000000000002,3.45,Male
2019-06-29 16:16:50,2,15.950000000000001,2.6,Male
2019-06-29 16:19:48,2,11.200000000000001,1.4500000000000002,Male
2019-06-29 16:54:20,1,3.35,1.25,Female
2019-06-29 17:11:51,2,20.25,2.3000000000000003,Male
2019-06-29 17:41:15,4,20.05,3.1,Male
2019-06-29 17:54:05,3,16.7,3.85,Male
2019-06-29 18:07:26,2,21.900000000000002,3.6500000000000004,Male
2019-06-29 18:29:32,3,18.05,2.8000000000000003,Male
2019-06-29 18:52:01,4,22.1,3.9000000000000004,Male
2019-06-29 19:33:41,2,16.8,2.95,Female
2019-06-29 19:52:09,2,22.25,3.6,Female
2019-06-29 20:10:12,4,20.400000000000002,4.45,Male
2019-06-29 20:26:37,2,13.450000000000001,1.1,Male
2019-06-29 20:56:27,2,28.6,1.7000000000000002,Female
2019-06-29 21:13:51,2,14.3,1.3,Female
2019-06-29 21:19:17,2,20.6,4.5,Male
2019-06-29 21:52:40,1,8.200000000000001,1.2000000000000002,Female
2019-06-29 22:33:55,2,28.5,1.85,Female
2019-06-29 22:35:30,3,33.4,5.95,Male
2019-06-29 22:58:48,2,19.8,2.25,Male
2019-06-29 23:24:49,2,21.85,2.5,Male
2019-06-29 23:33:31,1,8.05,1.1500000000000001,Female
2019-06-29 23:50:51,4,22.6,3.7,Male
2019-07-06 00:23:03,2,17.5,2.1,Male
2019-07-06 00:48:33,2,16.1,2.4000000000000004,Male
2019-07-06 00:53:27,2,19.05,4.05,Male
2019-07-06 01:38:50,4,34.2,3.95,Female
2019-07-06 02:05:30,2,11.100000000000001,1.55,Male
2019-07-06 03:54:40,4,27.75,6.65,Male
2019-07-06 05:44:42,3,19.0,4.1000000000000005,Female
2019-07-06 06:31:11,2,14.3,3.1500000000000004,Male
2019-07-06 07:17:49,2,17.75,3.0,Female
2019-07-06 08:27:28,2,14.450000000000001,3.1,Female
2019-07-06 08:49:37,2,22.05,5.3500000000000005,Female
2019-07-06 09:16:54,4,29.150000000000002,6.300000000000001,Male
2019-07-06 09:58:57,2,25.05,2.4000000000000004,Male
2019-07-06 10:04:31,2,18.85,4.2,Male
2019-07-06 10:30:29,3,33.2,2.45,Male
2019-07-06 10:30:45,2,16.35,4.1000000000000005,Female
2019-07-06 11:23:40,4,19.6,2.9000000000000004,Male
2019-07-06 11:24:14,2,12.3,1.8,Male
2019-07-06 11:36:21,2,30.0,2.15,Female
2019-07-06 11:45:30,2,15.700000000000001,2.9000000000000004,Male
2019-07-06 12:05:44,2,23.150000000000002,4.4,Male
2019-07-06 12:06:31,2,29.1,1.9500000000000002,Female
2019-07-06 12:16:28,2,16.900000000000002,3.45,Male
2019-07-06 12:27:20,2,14.65,3.35,Male
2019-07-06 13:00:42,2,29.900000000000002,2.2,Female
2019-07-06 13:01:01,2,11.3,1.75,Male
2019-07-06 13:07:16,2,14.100000000000001,3.25,Male
2019-07-06 13:12:39,2,13.15,2.7,Male
2019-07-06 14:10:24,3,18.75,3.0,Male
2019-07-06 14:25:47,3,18.400000000000002,3.0,Male
2019-07-06 14:48:52,2,25.950000000000003,2.45,Male
2019-07-06 14:52:20,2,14.25,1.3,Male
2019-07-06 15:23:25,2,14.3,1.3,Female
2019-07-06 15:24:28,1,8.3,1.5,Female
2019-07-06 15:33:54,2,15.0,2.7,Male
2019-07-06 15:59:10,2,27.8,6.050000000000001,Female
2019-07-06 16:03:15,2,12.350000000000001,2.5,Male
2019-07-06 16:06:11,2,13.100000000000001,1.9000000000000001,Male
2019-07-06 16:09:12,2,13.350000000000001,4.3500000000000005,Male
2019-07-06 16:21:13,2,23.55,3.3000000000000003,Female
2019-07-06 17:08:45,2,14.25,1.25,Male
2019-07-06 17:13:18,2,16.400000000000002,5.800000000000001,Female
2019-07-06 17:34:21,3,22.75,4.45,Male
2019-07-06 17:39:56,5,32.2,4.0,Male
2019-07-06 18:02:16,2,21.6,3.9000000000000004,Male
2019-07-06 18:26:46,3,21.200000000000003,3.1500000000000004,Male
2019-07-06 18:46:08,2,17.2,3.6,Male
2019-07-06 18:49:54,1,3.35,1.35,Female
2019-07-06 19:05:18,3,56.800000000000004,13.0,Male
2019-07-06 19:46:20,3,16.6,3.8000000000000003,Male
2019-07-06 19:50:56,3,57.1,13.5,Male
2019-07-06 19:55:53,3,34.2,2.5500000000000003,Male
2019-07-06 20:09:06,4,26.200000000000003,2.4000000000000004,Male
2019-07-06 20:26:40,2,20.5,4.9,Male
2019-07-06 20:33:54,4,42.35,4.05,Male
2019-07-06 20:57:22,2,11.55,1.6,Male
2019-07-06 21:08:04,2,21.1,3.6,Female
2019-07-06 21:36:02,4,23.450000000000003,4.25,Male
2019-07-06 21:38:26,5,32.050000000000004,3.95,Male
2019-07-06 21:53:14,2,14.05,2.5,Male
2019-07-06 22:03:58,2,23.450000000000003,5.65,Male
2019-07-06 22:11:49,4,22.700000000000003,4.1000000000000005,Male
2019-07-06 22:38:23,3,21.3,3.35,Male
2019-07-06 22:42:55,2,23.150000000000002,5.75,Male
2019-07-06 23:39:17,2,27.35,7.0,Female
2019-07-06 23:40:34,2,14.8,3.6500000000000004,Male
2019-07-06 23:50:40,2,11.9,1.9000000000000001,Male
2019-07-13 00:06:27,3,18.5,4.2,Female
2019-07-13 00:48:50,2,20.900000000000002,5.4,Male
2019-07-13 01:10:43,2,12.100000000000001,2.3000000000000003,Male
2019-07-13 02:07:00,2,11.950000000000001,2.7,Male
2019-07-13 06:23:52,2,24.150000000000002,2.5,Male
2019-07-13 07:45:59,4,31.75,4.15,Female
2019-07-13 08:01:56,2,10.8,1.85,Male
2019-07-13 08:17:43,3,18.900000000000002,3.6500000000000004,Female
2019-07-13 09:04:00,2,25.35,4.45,Female
2019-07-13 09:35:01,3,23.6,4.800000000000001,Male
2019-07-13 09:45:34,2,19.25,4.75,Male
2019-07-13 10:08:15,3,49.0,3.5,Female
2019-07-13 10:09:20,4,29.1,7.0,Male
2019-07-13 10:22:05,2,11.700000000000001,2.85,Female
2019-07-13 11:07:03,3,23.200000000000003,4.55,Male
2019-07-13 11:17:22,2,8.450000000000001,1.6500000000000001,Male
2019-07-13 11:18:32,2,16.650000000000002,3.6500000000000004,Male
2019-07-13 11:25:43,2,11.3,1.9000000000000001,Female
2019-07-13 12:02:25,2,8.700000000000001,1.9000000000000001,Male
2019-07-13 12:03:42,2,17.7,4.3,Male
2019-07-13 12:09:05,2,14.350000000000001,3.2,Female
2019-07-13 12:18:13,2,24.950000000000003,5.3500000000000005,Male
2019-07-13 13:03:32,4,28.900000000000002,7.2,Male
2019-07-13 13:29:53,4,32.85,4.15,Female
2019-07-13 13:37:26,2,16.650000000000002,4.3,Male
2019-07-13 13:38:09,2,17.75,2.9000000000000004,Female
2019-07-13 14:12:26,5,31.400000000000002,3.6500000000000004,Male
2019-07-13 14:17:49,3,21.05,2.75,Male
2019-07-13 14:19:36,2,11.65,2.1,Female
2019-07-13 14:24:09,2,13.700000000000001,2.6,Female
2019-07-13 15:14:47,2,17.1,3.7,Male
2019-07-13 15:31:17,5,29.6,3.8000000000000003,Male
2019-07-13 15:49:42,2,22.400000000000002,4.3500000000000005,Female
2019-07-13 16:04:42,2,13.65,1.3,Female
2019-07-13 16:15:30,2,22.55,4.0,Male
2019-07-13 16:22:57,3,23.35,4.05,Male
2019-07-13 16:28:26,2,27.900000000000002,2.9000000000000004,Male
2019-07-13 17:25:52,2,14.15,1.35,Male
2019-07-13 17:40:34,2,19.8,4.8500000000000005,Male
2019-07-13 17:53:26,4,22.650000000000002,3.95,Male
2019-07-13 17:58:43,3,18.650000000000002,4.0,Female
2019-07-13 18:04:59,2,24.650000000000002,5.45,Male
2019-07-13 18:39:20,2,13.350000000000001,4.9,Male
2019-07-13 18:44:36,3,32.300000000000004,2.6500000000000004,Male
2019-07-13 18:57:07,2,18.95,3.7,Male
2019-07-13 19:12:14,2,12.15,1.9000000000000001,Male
2019-07-13 19:12:23,2,8.3,2.0,Male
2019-07-13 19:44:07,2,13.600000000000001,2.75,Female
2019-07-13 19:47:42,2,23.55,5.2,Male
2019-07-13 20:19:21,2,23.8,2.5500000000000003,Male
2019-07-13 20:20:39,4,45.150000000000006,10.0,Male
2019-07-13 20:27:46,2,28.75,2.3000000000000003,Female
2019-07-13 20:49:20,2,26.0,2.6,Male
2019-07-13 21:22:09,2,28.6,2.3000000000000003,Female
2019-07-13 21:48:22,3,17.900000000000002,2.9000000000000004,Male
2019-07-13 21:51:22,3,18.1,2.7,Male
2019-07-13 21:53:33,3,32.85,6.25,Male
2019-07-13 22:00:10,2,16.45,3.75,Female
2019-07-13 22:02:38,2,15.100000000000001,4.800000000000001,Female
2019-07-13 22:16:47,2,19.950000000000003,3.8000000000000003,Male
2019-07-13 22:40:32,2,19.85,4.0,Male
2019-07-13 23:04:43,4,19.400000000000002,3.25,Male
2019-07-13 23:25:39,2,10.5,1.8,Male
2019-07-13 23:43:04,4,19.950000000000003,3.1,Male
2019-07-20 00:42:38,3,17.95,2.8000000000000003,Male
2019-07-20 00:56:37,3,30.25,8.950000000000001,Female
2019-07-20 01:49:41,2,17.25,4.3,Male
2019-07-20 02:53:55,2,23.3,3.8000000000000003,Female
2019-07-20 06:50:00,2,13.450000000000001,2.4000000000000004,Male
2019-07-20 07:27:44,4,29.1,7.4,Male
2019-07-20 08:11:12,2,13.200000000000001,2.45,Male
2019-07-20 08:11:45,4,55.300000000000004,9.9,Male
2019-07-20 09:11:54,4,21.5,3.6500000000000004,Male
2019-07-20 09:13:37,2,19.5,5.4,Male
2019-07-20 09:44:06,2,16.85,2.8000000000000003,Female
2019-07-20 10:20:34,3,16.900000000000002,3.85,Male
2019-07-20 10:20:48,2,14.950000000000001,3.25,Female
2019-07-20 10:41:54,2,24.200000000000003,5.9,Male
2019-07-20 10:49:19,2,14.9,3.5500000000000003,Male
2019-07-20 11:14:28,3,17.6,2.6,Male
2019-07-20 11:46:01,4,53.35,12.75,Male
2019-07-20 11:56:44,3,18.95,3.4000000000000004,Male
2019-07-20 11:59:56,2,19.400000000000002,5.6000000000000005,Male
2019-07-20 12:19:35,4,19.400000000000002,3.2,Male
2019-07-20 12:23:59,2,14.05,2.8000000000000003,Female
2019-07-20 12:47:24,3,32.0,7.8500000000000005,Female
2019-07-20 12:48:31,3,26.700000000000003,4.25,Male
2019-07-20 13:04:48,2,28.55,5.6000000000000005,Male
2019-07-20 13:18:26,2,12.9,4.05,Male
2019-07-20 13:23:51,2,34.75,1.4500000000000002,Male
2019-07-20 13:42:00,2,24.5,4.4,Female
2019-07-20 14:03:54,3,54.7,12.700000000000001,Male
2019-07-20 14:31:14,2,12.200000000000001,2.7,Female
2019-07-20 14:37:25,2,8.25,1.7000000000000002,Male
2019-07-20 14:54:44,4,25.25,2.4000000000000004,Male
2019-07-20 15:00:21,3,29.950000000000003,8.35,Female
2019-07-20 15:07:23,2,24.3,2.6500000000000004,Male
2019-07-20 15:23:04,2,28.55,5.95,Female
2019-07-20 15:38:14,3,16.55,4.05,Male
2019-07-20 16:11:00,3,22.1,4.05,Male
2019-07-20 16:14:23,2,14.75,3.35,Male
2019-07-20 16:18:50,2,8.6,1.85,Male
2019-07-20 16:28:52,3,18.0,3.6500000000000004,Male
2019-07-20 17:32:24,3,39.45,5.8500000000000005,Female
2019-07-20 17:43:56,2,13.55,2.7,Female
2019-07-20 17:48:58,3,17.25,3.8000000000000003,Male
2019-07-20 17:50:32,4,25.8,2.45,Male
2019-07-20 18:03:54,2,35.45,1.4500000000000002,Male
2019-07-20 18:16:34,4,42.35,4.3,Male
2019-07-20 18:39:25,2,28.8,2.3000000000000003,Female
2019-07-20 18:57:59,2,15.3,2.5500000000000003,Male
2019-07-20 19:05:18,2,8.35,1.8,Male
2019-07-20 19:31:11,4,52.5,11.350000000000001,Male
2019-07-20 19:36:59,2,17.05,3.0,Male
2019-07-20 19:58:24,3,22.55,3.9000000000000004,Male
2019-07-20 20:10:05,1,7.65,1.25,Female
2019-07-20 20:28:06,2,12.05,1.9500000000000002,Female
2019-07-20 20:28:35,2,30.200000000000003,2.7,Female
2019-07-20 20:47:28,2,21.75,3.35,Female
2019-07-20 21:26:36,2,12.65,2.9000000000000004,Male
2019-07-20 21:29:10,2,22.8,3.85,Female
2019-07-20 21:40:10,2,13.200000000000001,1.9000000000000001,Male
2019-07-20 21:46:48,4,21.85,3.7,Male
2019-07-20 22:19:15,1,7.65,1.2000000000000002,Female
2019-07-20 22:29:25,3,48.75,3.1,Female
2019-07-20 22:38:36,3,29.650000000000002,8.75,Female
2019-07-20 22:58:32,2,17.35,4.15,Male
2019-07-20 23:00:06,2,16.45,3.6500000000000004,Female
2019-07-20 23:14:01,2,28.75,7.050000000000001,Female
2019-07-20 23:24:20,3,32.050000000000004,6.9,Male
2019-07-20 23:37:54,3,33.7,2.6500000000000004,Male
2019-07-27 00:08:38,2,25.35,5.0,Female
2019-07-27 00:29:25,2,16.400000000000002,2.2,Male
2019-07-27 01:53:28,3,31.900000000000002,7.75,Female
2019-07-27 02:34:32,2,18.150000000000002,3.0,Female
2019-07-27 06:25:26,2,14.450000000000001,3.35,Female
2019-07-27 07:21:54,2,10.600000000000001,1.9000000000000001,Male
2019-07-27 08:33:34,3,18.900000000000002,4.1000000000000005,Female
2019-07-27 08:58:50,2,17.3,2.6,Female
2019-07-27 09:15:01,2,8.6,2.0500000000000003,Male
2019-07-27 09:17:40,2,23.8,5.300000000000001,Male
2019-07-27 09:41:13,3,49.45,3.1,Female
2019-07-27 10:10:57,2,11.200000000000001,1.9000000000000001,Female
2019-07-27 10:20:17,4,23.6,3.6,Female
2019-07-27 10:49:03,3,35.25,6.75,Male
2019-07-27 10:49:41,3,33.25,6.75,Male
2019-07-27 11:02:56,4,42.2,3.75,Male
2019-07-27 11:21:05,4,54.900000000000006,12.9,Male
2019-07-27 11:26:56,4,28.05,6.1000000000000005,Male
2019-07-27 11:44:23,2,15.0,3.6,Male
2019-07-27 12:21:49,4,22.05,3.4000000000000004,Male
2019-07-27 12:27:45,2,29.200000000000003,1.75,Female
2019-07-27 12:48:47,2,11.4,2.5,Female
2019-07-27 12:52:42,4,53.0,11.850000000000001,Male
2019-07-27 13:01:50,2,23.450000000000003,3.7,Female
2019-07-27 13:30:02,3,31.200000000000003,7.8500000000000005,Female
2019-07-27 13:31:18,2,29.85,2.6500000000000004,Female
2019-07-27 13:57:14,2,21.8,3.6500000000000004,Female
2019-07-27 14:15:02,2,8.8,1.8,Male
2019-07-27 14:20:04,2,28.650000000000002,6.0,Female
2019-07-27 14:21:19,2,23.150000000000002,4.75,Female
2019-07-27 14:50:01,3,20.700000000000003,2.8000000000000003,Male
2019-07-27 15:04:12,2,12.350000000000001,4.4,Male
2019-07-27 15:18:48,2,25.200000000000003,5.050000000000001,Female
2019-07-27 15:31:47,2,17.25,4.05,Female
2019-07-27 15:47:02,2,11.75,1.9500000000000002,Female
2019-07-27 16:13:13,2,24.35,3.45,Female
2019-07-27 16:14:17,2,15.350000000000001,2.4000000000000004,Male
2019-07-27 16:23:30,4,43.45,10.25,Male
2019-07-27 16:56:00,2,36.45,1.4000000000000001,Male
2019-07-27 17:05:45,3,33.35,2.45,Male
2019-07-27 17:31:31,2,12.25,2.5,Male
2019-07-27 17:45:29,3,39.150000000000006,5.8500000000000005,Female
2019-07-27 17:52:05,2,17.35,3.1500000000000004,Female
2019-07-27 18:18:56,2,11.600000000000001,1.75,Male
2019-07-27 18:40:50,3,33.300000000000004,5.800000000000001,Male
2019-07-27 18:41:08,2,19.6,2.2,Male
2019-07-27 18:43:39,2,14.850000000000001,2.8000000000000003,Male
2019-07-27 19:08:08,3,31.3,7.15,Male
2019-07-27 19:14:41,2,21.900000000000002,3.9000000000000004,Male
2019-07-27 19:23:33,2,35.6,1.4500000000000002,Male
2019-07-27 19:55:11,2,18.05,4.3,Male
2019-07-27 20:25:48,2,15.200000000000001,3.5500000000000003,Female
2019-07-27 20:35:54,2,21.6,3.9000000000000004,Male
2019-07-27 20:45:24,2,8.4,1.75,Male
2019-07-27 20:48:17,4,19.3,4.8500000000000005,Male
2019-07-27 21:28:00,3,47.6,3.0,Female
2019-07-27 21:40:02,2,20.150000000000002,4.3,Male
2019-07-27 21:41:32,3,18.75,3.2,Male
2019-07-27 21:49:51,2,11.950000000000001,2.0,Male
2019-07-27 22:02:22,2,15.950000000000001,2.6500000000000004,Male
2019-07-27 22:19:41,2,27.450000000000003,6.3500000000000005,Female
2019-07-27 22:22:42,2,16.1,3.9000000000000004,Female
2019-07-27 22:37:49,5,29.75,3.4000000000000004,Male
2019-07-27 23:40:13,2,16.45,2.9000000000000004,Female
2019-07-27 23:42:46,2,14.100000000000001,2.9000000000000004,Female
2019-07-27 23:59:53,2,10.700000000000001,1.5,Male
2019-08-03 00:04:03,2,28.5,4.1000000000000005,Female
2019-08-03 00:30:04,2,28.200000000000003,1.8,Female
2019-08-03 01:21:05,2,15.25,4.95,Female
2019-08-03 02:36:56,3,18.5,3.4000000000000004,Male
2019-08-03 03:53:58,2,21.950000000000003,4.0,Male
2019-08-03 04:03:01,2,12.05,1.55,Male
2019-08-03 05:09:08,2,21.05,4.1000000000000005,Male
2019-08-03 06:37:06,2,23.3,5.0,Female
2019-08-03 07:11:05,4,27.150000000000002,2.5,Male
2019-08-03 07:50:06,2,14.100000000000001,2.45,Male
2019-08-03 08:32:27,2,19.05,4.1000000000000005,Male
2019-08-03 08:37:27,2,19.1,4.0,Male
2019-08-03 09:13:03,2,17.0,2.95,Male
2019-08-03 09:17:09,2,17.35,3.9000000000000004,Male
2019-08-03 09:57:20,2,15.5,5.2,Female
2019-08-03 10:01:19,2,17.150000000000002,3.7,Female
2019-08-03 10:11:47,2,18.7,3.7,Male
2019-08-03 10:44:18,2,17.900000000000002,3.85,Male
2019-08-03 11:15:34,3,18.05,3.6500000000000004,Female
2019-08-03 11:26:32,5,29.55,3.85,Male
2019-08-03 11:52:44,3,29.450000000000003,4.25,Male
2019-08-03 11:57:34,2,28.950000000000003,3.6,Female
2019-08-03 12:07:45,2,22.700000000000003,3.95,Male
2019-08-03 12:12:29,2,28.3,5.45,Male
2019-08-03 12:48:48,3,29.950000000000003,8.15,Female
2019-08-03 12:59:52,3,28.200000000000003,4.4,Male
2019-08-03 13:05:14,2,17.0,3.9000000000000004,Male
2019-08-03 13:17:00,2,20.200000000000003,4.6000000000000005,Male
2019-08-03 13:21:33,2,17.55,4.05,Male
2019-08-03 13:30:46,2,11.5,1.7000000000000002,Male
2019-08-03 14:08:39,4,54.2,8.700000000000001,Male
2019-08-03 14:18:59,2,20.1,2.2,Male
2019-08-03 14:38:17,3,30.650000000000002,7.0,Male
2019-08-03 14:49:50,2,10.950000000000001,2.0,Male
2019-08-03 15:06:35,2,17.900000000000002,3.0500000000000003,Female
2019-08-03 15:06:49,2,23.3,5.25,Male
2019-08-03 15:22:34,3,17.85,3.85,Female
2019-08-03 15:42:51,4,28.05,6.9,Male
2019-08-03 16:23:31,3,37.9,5.45,Female
2019-08-03 16:31:06,3,58.0,13.950000000000001,Male
2019-08-03 16:45:34,2,17.150000000000002,3.85,Male
2019-08-03 16:49:18,2,23.1,2.6500000000000004,Male
2019-08-03 17:00:07,3,19.200000000000003,4.2,Female
2019-08-03 17:36:22,4,41.7,3.45,Male
2019-08-03 17:44:51,2,8.35,1.75,Male
2019-08-03 18:08:57,2,22.150000000000002,4.15,Female
2019-08-03 18:27:06,2,17.1,3.9000000000000004,Male
2019-08-03 18:35:11,3,32.9,8.05,Male
2019-08-03 18:44:59,2,17.3,3.95,Female
2019-08-03 19:18:24,3,21.8,3.75,Male
2019-08-03 19:28:46,4,20.8,3.5,Male
2019-08-03 19:35:48,2,23.450000000000003,5.5,Male
2019-08-03 19:38:12,2,12.75,4.45,Male
2019-08-03 20:00:50,2,16.400000000000002,2.85,Female
2019-08-03 20:02:02,4,26.650000000000002,2.6,Male
2019-08-03 20:08:14,2,23.05,4.5,Male
2019-08-03 21:06:07,2,24.700000000000003,3.5,Female
2019-08-03 21:20:06,2,11.600000000000001,1.55,Male
2019-08-03 21:34:04,2,11.850000000000001,1.9000000000000001,Male
2019-08-03 21:49:40,4,19.3,4.3,Male
2019-08-03 22:12:06,2,24.450000000000003,4.05,Female
2019-08-03 22:30:52,2,22.05,3.85,Female
2019-08-03 22:57:53,2,14.3,1.4000000000000001,Female
2019-08-03 22:59:04,2,14.9,3.3000000000000003,Female
2019-08-03 23:06:06,2,29.450000000000003,2.6500000000000004,Female
2019-08-03 23:06:42,4,27.6,6.4,Male
2019-08-03 23:07:47,2,23.35,5.15,Female
2019-08-03 23:31:35,4,51.6,11.0,Male
2019-08-10 00:06:52,4,21.1,5.15,Male
2019-08-10 00:20:42,2,14.75,2.4000000000000004,Male
2019-08-10 00:53:55,2,20.6,5.25,Male
2019-08-10 01:00:34,2,16.75,3.8000000000000003,Male
2019-08-10 01:22:25,5,30.650000000000002,3.95,Male
2019-08-10 02:14:34,2,22.1,3.25,Female
2019-08-10 03:54:18,2,16.7,3.6500000000000004,Male
2019-08-10 06:28:04,2,14.5,3.45,Male
2019-08-10 07:56:49,2,12.15,2.6,Male
2019-08-10 08:13:41,2,17.3,4.3,Male
2019-08-10 08:39:36,3,19.3,3.2,Male
2019-08-10 09:00:29,2,11.15,1.5,Male
2019-08-10 09:01:34,2,24.5,3.75,Female
2019-08-10 09:46:36,2,19.900000000000002,4.5,Male
2019-08-10 10:35:42,2,12.65,2.5500000000000003,Male
2019-08-10 10:36:54,3,20.25,3.75,Male
2019-08-10 10:48:44,2,16.8,3.5500000000000003,Male
2019-08-10 10:59:55,3,23.25,4.3,Male
2019-08-10 11:03:22,2,13.4,2.35,Male
2019-08-10 11:13:56,2,21.950000000000003,4.3,Male
2019-08-10 11:17:58,2,16.1,2.45,Male
2019-08-10 11:30:07,2,37.7,1.6500000000000001,Male
2019-08-10 11:58:37,4,43.650000000000006,10.450000000000001,Male
2019-08-10 12:04:01,2,8.3,1.9000000000000001,Male
2019-08-10 12:32:17,5,32.15,3.9000000000000004,Male
2019-08-10 12:37:57,2,14.350000000000001,1.25,Male
2019-08-10 12:47:18,2,11.850000000000001,2.0,Male
2019-08-10 12:59:49,2,25.150000000000002,2.5500000000000003,Male
2019-08-10 13:01:09,2,12.0,2.6500000000000004,Female
2019-08-10 13:14:23,3,30.200000000000003,8.0,Female
2019-08-10 13:38:03,2,24.3,4.15,Female
2019-08-10 13:46:30,2,14.05,1.4500000000000002,Female
2019-08-10 13:51:55,2,12.450000000000001,1.9000000000000001,Male
2019-08-10 14:27:13,3,25.35,4.6000000000000005,Male
2019-08-10 14:36:29,2,22.25,4.2,Female
2019-08-10 14:38:38,2,11.65,2.0500000000000003,Female
2019-08-10 14:46:36,3,18.0,2.6500000000000004,Male
2019-08-10 14:53:43,2,22.200000000000003,4.25,Male
2019-08-10 15:00:48,2,14.9,3.5500000000000003,Male
2019-08-10 15:24:00,2,10.600000000000001,2.0,Male
2019-08-10 15:48:33,2,20.55,5.6000000000000005,Male
2019-08-10 15:51:55,2,14.15,3.25,Female
2019-08-10 16:09:28,2,14.3,3.4000000000000004,Male
2019-08-10 16:30:53,2,14.55,2.6,Male
2019-08-10 16:40:14,3,17.6,2.5,Male
2019-08-10 16:58:17,2,15.05,3.1500000000000004,Female
2019-08-10 17:00:50,1,3.3000000000000003,1.25,Female
2019-08-10 17:02:39,4,31.650000000000002,3.6500000000000004,Female
2019-08-10 17:38:24,3,58.35,13.850000000000001,Male
2019-08-10 17:38:24,2,16.2,2.8000000000000003,Female
2019-08-10 17:48:58,2,20.35,3.9000000000000004,Male
2019-08-10 18:21:27,3,26.75,4.75,Male
2019-08-10 18:28:43,2,25.1,3.5500000000000003,Female
2019-08-10 18:51:14,4,53.150000000000006,8.450000000000001,Male
2019-08-10 18:52:07,3,20.700000000000003,3.0,Male
2019-08-10 19:10:06,2,11.4,1.9000000000000001,Female
2019-08-10 19:13:12,2,14.3,3.35,Male
2019-08-10 19:26:27,2,8.75,1.8,Male
